note	team	type	player	type_cd	team_id	player_id	name_sort	from_team	trans_date	orig_asset	final_asset	from_team_id	resolution_cd	trans_date_cd	transaction_id	conditional_sw	effective_date	orig_asset_type	resolution_date	final_asset_type	name_display_last_first	name_display_first_last
Cincinnati Reds signed free agent 3B Alden Carrithers to a minor league contract.	Cincinnati Reds	Signed as Free Agent	Alden Carrithers	SFA	113	543002	CARRITHERS, ALDEN		2016-01-20T00:00:00	Player			FIN	D	254093		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Carrithers, Alden	Alden Carrithers
Detroit Tigers signed free agent SS Argenis Diaz to a minor league contract.	Detroit Tigers	Signed as Free Agent	Argenis Diaz	SFA	116	469810	DIAZ, ARGENIS		2016-01-20T00:00:00	Player			FIN	D	254099		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Diaz, Argenis	Argenis Diaz
Atlanta Braves signed free agent LHP Steven Kent to a minor league contract.	Atlanta Braves	Signed as Free Agent	Steven Kent	SFA	144	503423	KENT, STEVEN		2016-01-20T00:00:00	Player			FIN	D	253485		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Kent, Steven	Steven Kent
Detroit Tigers signed free agent LF Justin Upton.	Detroit Tigers	Signed as Free Agent	Justin Upton	SFA	116	457708	UPTON, JUSTIN		2016-01-20T00:00:00	Player			FIN	D	253631		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Upton, Justin	Justin Upton
Colorado Rockies signed free agent LF Gerardo Parra.	Colorado Rockies	Signed as Free Agent	Gerardo Parra	SFA	115	467827	PARRA, GERARDO		2016-01-20T00:00:00	Player			FIN	D	253567		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Parra, Gerardo	Gerardo Parra
RHP Matt Stites roster status changed by Arizona Diamondbacks.	Arizona Diamondbacks	Status Change	Matt Stites	SC	109	592781	STITES, MATT		2016-01-21T00:00:00	Player			FIN	D	254929		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Stites, Matt	Matt Stites
Baltimore Orioles designated 1B Joey Terdoslavich for assignment.	Baltimore Orioles	Designated for Assignment	Joey Terdoslavich	DES	110	519345	TERDOSLAVICH, JOEY		2016-01-21T00:00:00	Player			FIN	D	253662		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Terdoslavich, Joey	Joey Terdoslavich
Arizona Diamondbacks sent Matt Stites outright to Reno Aces.	Reno Aces	Outrighted	Matt Stites	OUT	2310	592781	STITES, MATT	Arizona Diamondbacks	2016-01-21T00:00:00	Player		109		D	253665	N	2016-01-21T00:00:00	PL			Stites, Matt	Matt Stites
Miami Marlins sent Tommy Medica outright to New Orleans Zephyrs.	New Orleans Zephyrs	Outrighted	Tommy Medica	OUT	588	523265	MEDICA, TOMMY	Miami Marlins	2016-01-21T00:00:00	Player		146		D	253655	N	2016-01-21T00:00:00	PL			Medica, Tommy	Tommy Medica
Miami Marlins signed free agent 3B Zach Lutz to a minor league contract.	Miami Marlins	Signed as Free Agent	Zach Lutz	SFA	146	518963	LUTZ, ZACH		2016-01-21T00:00:00	Player			FIN	D	254500		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Lutz, Zach	Zach Lutz
Chicago White Sox signed free agent RHP Matt Albers.	Chicago White Sox	Signed as Free Agent	Matt Albers	SFA	145	458006	ALBERS, MATT		2016-01-21T00:00:00	Player			FIN	D	253660		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Albers, Matt	Matt Albers
Seattle Mariners signed free agent LHP Kraig Sitton to a minor league contract.	Seattle Mariners	Signed as Free Agent	Kraig Sitton	SFA	136	552668	SITTON, KRAIG		2016-01-21T00:00:00	Player			FIN	D	254110		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Sitton, Kraig	Kraig Sitton
New York Mets signed free agent 3B Niuman Romero to a minor league contract.	New York Mets	Signed as Free Agent	Niuman Romero	SFA	121	462962	ROMERO, NIUMAN		2016-01-21T00:00:00	Player			FIN	D	254106		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Romero, Niuman	Niuman Romero
Baltimore Orioles signed free agent 1B Chris Davis.	Baltimore Orioles	Signed as Free Agent	Chris Davis	SFA	110	448801	DAVIS, CHRIS		2016-01-21T00:00:00	Player			FIN	D	253661		2016-01-21T00:00:00	PL	2016-01-21T00:00:00		Davis, Chris	Chris Davis
New York Mets invited non-roster 3B Danny Muno to spring training.	New York Mets	Assigned	Danny Muno	ASG	121	594940	MUNO, DANNY		2016-01-22T00:00:00	Player			FIN	D	253736		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Muno, Danny	Danny Muno
New York Mets designated RHP Carlos Torres for assignment.	New York Mets	Designated for Assignment	Carlos Torres	DES	121	448614	TORRES, CARLOS		2016-01-22T00:00:00	Player			FIN	D	253733		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Torres, Carlos	Carlos Torres
San Diego Padres designated LF Rymer Liriano for assignment.	San Diego Padres	Designated for Assignment	Rymer Liriano	DES	135	542642	LIRIANO, RYMER		2016-01-22T00:00:00	Player			FIN	D	253726		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Liriano, Rymer	Rymer Liriano
Minnesota Twins designated Logan Darnell for assignment.	Minnesota Twins	Designated for Assignment	Logan Darnell	DES	142	592244	DARNELL, LOGAN		2016-01-22T00:00:00	Player			FIN	D	253680		2016-01-28T00:00:00	PL	2016-01-22T00:00:00		Darnell, Logan	Logan Darnell
Minnesota Twins claimed Mike Strong off waivers from Miami Marlins.	Minnesota Twins	Claimed Off Waivers	Mike Strong	CLW	142	572175	STRONG, MIKE	Miami Marlins	2016-01-22T00:00:00	Player		146		D	253679	N	2016-03-14T00:00:00	PL			Strong, Mike	Mike Strong
Miami Marlins signed free agent LHP Jo-Jo Reyes to a minor league contract.	Miami Marlins	Signed as Free Agent	Jo-Jo Reyes	SFA	146	457456	REYES, JO-JO		2016-01-22T00:00:00	Player			FIN	D	254498		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Reyes, Jo-Jo	Jo-Jo Reyes
Miami Marlins signed free agent 2B Diego Brito to a minor league contract.	Miami Marlins	Signed as Free Agent	Diego Brito	SFA	146	667330	BRITO, DIEGO		2016-01-22T00:00:00	Player			FIN	D	254807		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Brito, Diego	Diego Brito
Milwaukee Brewers signed free agent LHP Cesar Jimenez to a minor league contract and invited him to spring training.	Milwaukee Brewers	Signed as Free Agent	Cesar Jimenez	SFA	158	462945	JIMENEZ, CESAR		2016-01-22T00:00:00	Player			FIN	D	253846		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Jimenez, Cesar	Cesar Jimenez
San Diego Padres signed free agent SS Alexei Ramirez.	San Diego Padres	Signed as Free Agent	Alexei Ramirez	SFA	135	493351	RAMIREZ, ALEXEI		2016-01-22T00:00:00	Player			FIN	D	253727		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Ramirez, Alexei	Alexei Ramirez
Kansas City Royals signed free agent RHP Bruce Kern to a minor league contract.	Kansas City Royals	Signed as Free Agent	Bruce Kern	SFA	118	571845	KERN, BRUCE		2016-01-22T00:00:00	Player			FIN	D	254488		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Kern, Bruce	Bruce Kern
Toronto Blue Jays signed free agent LHP John Anderson to a minor league contract.	Toronto Blue Jays	Signed as Free Agent	John Anderson	SFA	141	542879	ANDERSON, JOHN		2016-01-22T00:00:00	Player			FIN	D	254558		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Anderson, John	John Anderson
New York Yankees signed free agent RHP Tyler Cloyd to a minor league contract and invited him to spring training.	New York Yankees	Signed as Free Agent	Tyler Cloyd	SFA	147	543031	CLOYD, TYLER		2016-01-22T00:00:00	Player			FIN	D	254511		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Cloyd, Tyler	Tyler Cloyd
New York Mets signed free agent LHP Antonio Bastardo.	New York Mets	Signed as Free Agent	Antonio Bastardo	SFA	121	455374	BASTARDO, ANTONIO		2016-01-22T00:00:00	Player			FIN	D	253734		2016-01-22T00:00:00	PL	2016-01-22T00:00:00		Bastardo, Antonio	Antonio Bastardo
Colorado Rockies signed free agent RF Tyler Massey to a minor league contract.	Colorado Rockies	Signed as Free Agent	Tyler Massey	SFA	115	543498	MASSEY, TYLER		2016-01-23T00:00:00	Player			FIN	D	254482		2016-01-23T00:00:00	PL	2016-01-23T00:00:00		Massey, Tyler	Tyler Massey
Los Angeles Angels signed free agent 2B Anthony Phillips to a minor league contract.	Los Angeles Angels	Signed as Free Agent	Anthony Phillips	SFA	108	521811	PHILLIPS, ANTHONY		2016-01-23T00:00:00	Player			FIN	D	254494		2016-01-23T00:00:00	PL	2016-01-23T00:00:00		Phillips, Anthony	Anthony Phillips
Boston Red Sox signed free agent RHP Joan Martinez to a minor league contract.	Boston Red Sox	Signed as Free Agent	Joan Martinez	SFA	111	667355	MARTINEZ, JOAN		2016-01-23T00:00:00	Player			FIN	D	254840		2016-01-23T00:00:00	PL	2016-01-23T00:00:00		Martinez, Joan	Joan Martinez
Los Angeles Dodgers signed free agent 3B Drew Maggi to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Drew Maggi	SFA	119	543482	MAGGI, DREW		2016-01-24T00:00:00	Player			FIN	D	254496		2016-01-24T00:00:00	PL	2016-01-24T00:00:00		Maggi, Drew	Drew Maggi
Los Angeles Dodgers invited non-roster RHP Chris Anderson to spring training.	Los Angeles Dodgers	Assigned	Chris Anderson	ASG	119	592108	ANDERSON, CHRIS		2016-01-25T00:00:00	Player			FIN	D	253781		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Anderson, Chris	Chris Anderson
Los Angeles Dodgers invited non-roster 3B Rob Segedin to spring training.	Los Angeles Dodgers	Assigned	Rob Segedin	ASG	119	574847	SEGEDIN, ROB		2016-01-25T00:00:00	Player			FIN	D	253789		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Segedin, Rob	Rob Segedin
Los Angeles Dodgers invited non-roster LHP Julio Urias to spring training.	Los Angeles Dodgers	Assigned	Julio Urias	ASG	119	628711	URIAS, JULIO		2016-01-25T00:00:00	Player			FIN	D	253790		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Urias, Julio	Julio Urias
Los Angeles Dodgers invited non-roster RHP Jose De Leon to spring training.	Los Angeles Dodgers	Assigned	Jose De Leon	ASG	119	592254	DE LEON, JOSE		2016-01-25T00:00:00	Player			FIN	D	253783		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		De Leon, Jose	Jose De Leon
Los Angeles Dodgers invited non-roster C Jack Murphy to spring training.	Los Angeles Dodgers	Assigned	Jack Murphy	ASG	119	571975	MURPHY, JACK		2016-01-25T00:00:00	Player			FIN	D	253788		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Murphy, Jack	Jack Murphy
Los Angeles Dodgers invited non-roster C Kyle Farmer to spring training.	Los Angeles Dodgers	Assigned	Kyle Farmer	ASG	119	571657	FARMER, KYLE		2016-01-25T00:00:00	Player			FIN	D	253784		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Farmer, Kyle	Kyle Farmer
Los Angeles Dodgers invited non-roster 1B Cody Bellinger to spring training.	Los Angeles Dodgers	Assigned	Cody Bellinger	ASG	119	641355	BELLINGER, CODY		2016-01-25T00:00:00	Player			FIN	D	253782		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Bellinger, Cody	Cody Bellinger
Los Angeles Angels designated LHP Bobby LaFromboise for assignment.	Los Angeles Angels	Designated for Assignment	Bobby LaFromboise	DES	108	489039	LAFROMBOISE, BOBBY		2016-01-25T00:00:00	Player			FIN	D	253794		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		LaFromboise, Bobby	Bobby LaFromboise
Los Angeles Angels claimed SS Ronald Torreyes off waivers from New York Yankees.	Los Angeles Angels	Claimed Off Waivers	Ronald Torreyes	CLW	108	591720	TORREYES, RONALD	New York Yankees	2016-01-25T00:00:00	Player		147		D	253793	N	2016-01-25T00:00:00	PL			Torreyes, Ronald	Ronald Torreyes
Atlanta Braves signed free agent RHP Albinson Volquez to a minor league contract.	Atlanta Braves	Signed as Free Agent	Albinson Volquez	SFA	144	667383	VOLQUEZ, ALBINSON		2016-01-25T00:00:00	Player			FIN	D	254868		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Volquez, Albinson	Albinson Volquez
Milwaukee Brewers signed free agent LHP Chris Capuano to a minor league contract and invited him to spring training.	Milwaukee Brewers	Signed as Free Agent	Chris Capuano	SFA	158	425626	CAPUANO, CHRIS		2016-01-25T00:00:00	Player			FIN	D	253810		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Capuano, Chris	Chris Capuano
San Diego Padres signed free agent C Hunter Redman to a minor league contract.	San Diego Padres	Signed as Free Agent	Hunter Redman	SFA	135	605438	REDMAN, HUNTER		2016-01-25T00:00:00	Player			FIN	D	254543		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Redman, Hunter	Hunter Redman
Chicago White Sox signed free agent LF Vinny Rottino to a minor league contract.	Chicago White Sox	Signed as Free Agent	Vinny Rottino	SFA	145	457130	ROTTINO, VINNY		2016-01-25T00:00:00	Player			FIN	D	254476		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Rottino, Vinny	Vinny Rottino
Los Angeles Angels signed free agent LHP Jose Alberto Molina to a minor league contract.	Los Angeles Angels	Signed as Free Agent	Jose Alberto Molina	SFA	108	542326	MOLINA, JOSE ALBERTO		2016-01-25T00:00:00	Player			FIN	D	254492		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Molina, Jose Alberto	Jose Alberto Molina
Los Angeles Dodgers signed free agent SS Mike Loaisiga to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Mike Loaisiga	SFA	119	667353	LOAISIGA, MIKE		2016-01-25T00:00:00	Player			FIN	D	254835		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Loaisiga, Mike	Mike Loaisiga
Philadelphia Phillies signed free agent LHP Jeremy Bleich to a minor league contract.	Philadelphia Phillies	Signed as Free Agent	Jeremy Bleich	SFA	143	542946	BLEICH, JEREMY		2016-01-25T00:00:00	Player			FIN	D	254518		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Bleich, Jeremy	Jeremy Bleich
Chicago Cubs signed free agent LHP Nick Greenwood to a minor league contract.	Chicago Cubs	Signed as Free Agent	Nick Greenwood	SFA	112	572889	GREENWOOD, NICK		2016-01-25T00:00:00	Player			FIN	D	254468		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Greenwood, Nick	Nick Greenwood
Philadelphia Phillies signed free agent LF David Lough to a minor league contract and invited him to spring training.	Philadelphia Phillies	Signed as Free Agent	David Lough	SFA	143	518953	LOUGH, DAVID		2016-01-25T00:00:00	Player			FIN	D	254398		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Lough, David	David Lough
New York Yankees signed free agent C Carlos Corporan to a minor league contract and invited him to spring training.	New York Yankees	Signed as Free Agent	Carlos Corporan	SFA	147	449786	CORPORAN, CARLOS		2016-01-25T00:00:00	Player			FIN	D	254513		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Corporan, Carlos	Carlos Corporan
Philadelphia Phillies signed free agent LHP Edgar Ibarra to a minor league contract.	Philadelphia Phillies	Signed as Free Agent	Edgar Ibarra	SFA	143	500891	IBARRA, EDGAR		2016-01-25T00:00:00	Player			FIN	D	254534		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Ibarra, Edgar	Edgar Ibarra
Chicago Cubs signed free agent RHP Carlos Ocampo to a minor league contract.	Chicago Cubs	Signed as Free Agent	Carlos Ocampo	SFA	112	667363	OCAMPO, CARLOS		2016-01-25T00:00:00	Player			FIN	D	254848		2016-01-25T00:00:00	PL	2016-01-25T00:00:00		Ocampo, Carlos	Carlos Ocampo
Cleveland Indians invited non-roster RHP Adam Plutko to spring training.	Cleveland Indians	Assigned	Adam Plutko	ASG	114	592644	PLUTKO, ADAM		2016-01-26T00:00:00	Player			FIN	D	253796		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Plutko, Adam	Adam Plutko
Chicago White Sox invited non-roster RF Jason Coats to spring training.	Chicago White Sox	Assigned	Jason Coats	ASG	145	605183	COATS, JASON		2016-01-26T00:00:00	Player			FIN	D	254065		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Coats, Jason	Jason Coats
Chicago White Sox invited non-roster LHP Will Lamb to spring training.	Chicago White Sox	Assigned	Will Lamb	ASG	145	605327	LAMB, WILL		2016-01-26T00:00:00	Player			FIN	D	254074		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Lamb, Will	Will Lamb
Chicago White Sox invited non-roster RHP Peter Tago to spring training.	Chicago White Sox	Assigned	Peter Tago	ASG	145	547185	TAGO, PETER		2016-01-26T00:00:00	Player			FIN	D	254073		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Tago, Peter	Peter Tago
San Francisco Giants invited non-roster C Ty Ross to spring training.	San Francisco Giants	Assigned	Ty Ross	ASG	137	592698	ROSS, TY		2016-01-26T00:00:00	Player			FIN	D	254052		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Ross, Ty	Ty Ross
San Francisco Giants invited non-roster CF Junior Arias to spring training.	San Francisco Giants	Assigned	Junior Arias	ASG	137	570616	ARIAS, JUNIOR		2016-01-26T00:00:00	Player			FIN	D	254018		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Arias, Junior	Junior Arias
Milwaukee Brewers invited non-roster C Adam Weisenburger to spring training.	Milwaukee Brewers	Assigned	Adam Weisenburger	ASG	158	605523	WEISENBURGER, ADAM		2016-01-26T00:00:00	Player			FIN	D	253825		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Weisenburger, Adam	Adam Weisenburger
Chicago White Sox invited non-roster RHP Tyler Danish to spring training.	Chicago White Sox	Assigned	Tyler Danish	ASG	145	641501	DANISH, TYLER		2016-01-26T00:00:00	Player			FIN	D	254066		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Danish, Tyler	Tyler Danish
Chicago White Sox invited non-roster SS Tim Anderson to spring training.	Chicago White Sox	Assigned	Tim Anderson	ASG	145	641313	ANDERSON, TIM		2016-01-26T00:00:00	Player			FIN	D	254064		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Anderson, Tim	Tim Anderson
Chicago White Sox invited non-roster LF Courtney Hawkins to spring training.	Chicago White Sox	Assigned	Courtney Hawkins	ASG	145	621445	HAWKINS, COURTNEY		2016-01-26T00:00:00	Player			FIN	D	254070		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Hawkins, Courtney	Courtney Hawkins
Chicago White Sox invited non-roster LHP Jordan Guerrero to spring training.	Chicago White Sox	Assigned	Jordan Guerrero	ASG	145	622218	GUERRERO, JORDAN		2016-01-26T00:00:00	Player			FIN	D	254069		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Guerrero, Jordan	Jordan Guerrero
San Francisco Giants invited non-roster 3B Ryder Jones to spring training.	San Francisco Giants	Assigned	Ryder Jones	ASG	137	624507	JONES, RYDER		2016-01-26T00:00:00	Player			FIN	D	254035		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Jones, Ryder	Ryder Jones
Chicago White Sox invited non-roster RHP Carson Fulmer to spring training.	Chicago White Sox	Assigned	Carson Fulmer	ASG	145	608334	FULMER, CARSON		2016-01-26T00:00:00	Player			FIN	D	254068		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Fulmer, Carson	Carson Fulmer
Chicago White Sox invited non-roster CF Adam Engel to spring training.	Chicago White Sox	Assigned	Adam Engel	ASG	145	641553	ENGEL, ADAM		2016-01-26T00:00:00	Player			FIN	D	254067		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Engel, Adam	Adam Engel
San Francisco Giants invited non-roster SS Rando Moreno to spring training.	San Francisco Giants	Assigned	Rando Moreno	ASG	137	607437	MORENO, RANDO		2016-01-26T00:00:00	Player			FIN	D	254042		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Moreno, Rando	Rando Moreno
San Francisco Giants invited non-roster RF Ryan Lollis to spring training.	San Francisco Giants	Assigned	Ryan Lollis	ASG	137	489067	LOLLIS, RYAN		2016-01-26T00:00:00	Player			FIN	D	254041		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Lollis, Ryan	Ryan Lollis
San Francisco Giants invited non-roster LHP Braulio Lara to spring training.	San Francisco Giants	Assigned	Braulio Lara	ASG	137	542316	LARA, BRAULIO		2016-01-26T00:00:00	Player			FIN	D	254040		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Lara, Braulio	Braulio Lara
San Francisco Giants invited non-roster RHP Tyler Beede to spring training.	San Francisco Giants	Assigned	Tyler Beede	ASG	137	595881	BEEDE, TYLER		2016-01-26T00:00:00	Player			FIN	D	254024		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Beede, Tyler	Tyler Beede
Milwaukee Brewers invited non-roster RF Brett Phillips to spring training.	Milwaukee Brewers	Assigned	Brett Phillips	ASG	158	621433	PHILLIPS, BRETT		2016-01-26T00:00:00	Player			FIN	D	253818		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Phillips, Brett	Brett Phillips
San Francisco Giants invited non-roster RHP Samuel Coonrod to spring training.	San Francisco Giants	Assigned	Samuel Coonrod	ASG	137	656322	COONROD, SAMUEL		2016-01-26T00:00:00	Player			FIN	D	254028		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Coonrod, Samuel	Samuel Coonrod
Cleveland Indians invited non-roster 2B Todd Hankins to spring training.	Cleveland Indians	Assigned	Todd Hankins	ASG	114	607399	HANKINS, TODD		2016-01-26T00:00:00	Player			FIN	D	253795		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Hankins, Todd	Todd Hankins
Cleveland Indians invited non-roster RHP Will Roberts to spring training.	Cleveland Indians	Assigned	Will Roberts	ASG	114	543704	ROBERTS, WILL		2016-01-26T00:00:00	Player			FIN	D	253797		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Roberts, Will	Will Roberts
Cleveland Indians invited non-roster SS Eric Stamets to spring training.	Cleveland Indians	Assigned	Eric Stamets	ASG	114	608715	STAMETS, ERIC		2016-01-26T00:00:00	Player			FIN	D	253798		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Stamets, Eric	Eric Stamets
San Francisco Giants invited non-roster RHP Chase Johnson to spring training.	San Francisco Giants	Assigned	Chase Johnson	ASG	137	592438	JOHNSON, CHASE		2016-01-26T00:00:00	Player			FIN	D	254033		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Johnson, Chase	Chase Johnson
Chicago White Sox invited non-roster C Omar Narvaez to spring training.	Chicago White Sox	Assigned	Omar Narvaez	ASG	145	553882	NARVAEZ, OMAR		2016-01-26T00:00:00	Player			FIN	D	254072		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Narvaez, Omar	Omar Narvaez
Chicago White Sox invited non-roster CF Jacob May to spring training.	Chicago White Sox	Assigned	Jacob May	ASG	145	594576	MAY, JACOB		2016-01-26T00:00:00	Player			FIN	D	254071		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		May, Jacob	Jacob May
San Francisco Giants invited non-roster C Aramis Garcia to spring training.	San Francisco Giants	Assigned	Aramis Garcia	ASG	137	605244	GARCIA, ARAMIS		2016-01-26T00:00:00	Player			FIN	D	254030		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Garcia, Aramis	Aramis Garcia
San Francisco Giants invited non-roster C Matt Winn to spring training.	San Francisco Giants	Assigned	Matt Winn	ASG	137	665000	WINN, MATT		2016-01-26T00:00:00	Player			FIN	D	254061		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Winn, Matt	Matt Winn
San Francisco Giants invited non-roster SS Christian Arroyo to spring training.	San Francisco Giants	Assigned	Christian Arroyo	ASG	137	624414	ARROYO, CHRISTIAN		2016-01-26T00:00:00	Player			FIN	D	254063		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Arroyo, Christian	Christian Arroyo
Milwaukee Brewers invited non-roster LHP Josh Hader to spring training.	Milwaukee Brewers	Assigned	Josh Hader	ASG	158	623352	HADER, JOSH		2016-01-26T00:00:00	Player			FIN	D	253837		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Hader, Josh	Josh Hader
Baltimore Orioles designated LF L.J. Hoes for assignment.	Baltimore Orioles	Designated for Assignment	L.J. Hoes	DES	110	543321	HOES, L.J.		2016-01-26T00:00:00	Player			FIN	D	254076		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Hoes, L.J.	L.J. Hoes
Los Angeles Angels traded LF Efren Navarro to Baltimore Orioles for cash.	Los Angeles Angels	Trade		TR	108			Baltimore Orioles	2016-01-26T00:00:00	Cash		110		D	254075	N	2016-01-26T00:00:00	CA				
Los Angeles Angels traded LF Efren Navarro to Baltimore Orioles for cash.	Baltimore Orioles	Trade	Efren Navarro	TR	110	519068	NAVARRO, EFREN	Los Angeles Angels	2016-01-26T00:00:00	Player		108		D	254075	N	2016-01-26T00:00:00	PL			Navarro, Efren	Efren Navarro
Socrates Brito changed number to 19.	Arizona Diamondbacks	Number Change	Socrates Brito	NUM	109	593647	BRITO, SOCRATES		2016-01-26T00:00:00	Player			FIN	D	253800		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Brito, Socrates	Socrates Brito
Brandon Drury changed number to 27.	Arizona Diamondbacks	Number Change	Brandon Drury	NUM	109	592273	DRURY, BRANDON		2016-01-26T00:00:00	Player			FIN	D	253802		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Drury, Brandon	Brandon Drury
Chase Anderson changed number to 34.	Arizona Diamondbacks	Number Change	Chase Anderson	NUM	109	502624	ANDERSON, CHASE		2016-01-26T00:00:00	Player			FIN	D	253804		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Anderson, Chase	Chase Anderson
Peter O'Brien changed number to 14.	Arizona Diamondbacks	Number Change	Peter O'Brien	NUM	109	598284	O'BRIEN, PETER		2016-01-26T00:00:00	Player			FIN	D	253799		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		O'Brien, Peter	Peter O'Brien
Oscar Hernandez changed number to 28.	Arizona Diamondbacks	Number Change	Oscar Hernandez	NUM	109	591712	HERNANDEZ, OSCAR		2016-01-26T00:00:00	Player			FIN	D	253803		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Hernandez, Oscar	Oscar Hernandez
Jake Lamb changed number to 22.	Arizona Diamondbacks	Number Change	Jake Lamb	NUM	109	571875	LAMB, JAKE		2016-01-26T00:00:00	Player			FIN	D	253801		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Lamb, Jake	Jake Lamb
Arizona Diamondbacks signed free agent OF Jorge Perez to a minor league contract.	Arizona Diamondbacks	Signed as Free Agent	Jorge Perez	SFA	109	667367	PEREZ, JORGE		2016-01-26T00:00:00	Player			FIN	D	254852		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Perez, Jorge	Jorge Perez
Philadelphia Phillies signed free agent LHP Jose Jimenez to a minor league contract.	Philadelphia Phillies	Signed as Free Agent	Jose Jimenez	SFA	143	667349	JIMENEZ, JOSE		2016-01-26T00:00:00	Player			FIN	D	254824		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Jimenez, Jose	Jose Jimenez
Chicago Cubs signed free agent SS Jonathan Mota to a minor league contract.	Chicago Cubs	Signed as Free Agent	Jonathan Mota	SFA	112	470466	MOTA, JONATHAN		2016-01-26T00:00:00	Player			FIN	D	254470		2016-01-26T00:00:00	PL	2016-01-26T00:00:00		Mota, Jonathan	Jonathan Mota
